title,organization,rating,review_count,difficulty,course_type,duration,skills,url,is_free,language,course_id
AWS Cloud Practitioner Essentials,Amazon Web Services,4.776855215360664,1927,Beginner,Course,ONE_TO_THREE_MONTHS,"Amazon Web Services, Amazon CloudWatch, Public Cloud, AWS Identity and Access Management (IAM), Cloud Computing, Cloud Platforms, Cloud Infrastructure, Amazon Elastic Compute Cloud, Cloud Security, Amazon S3, Cloud Storage, Continuous Monitoring, Scalability",/learn/aws-cloud-practitioner-essentials,False,,course~-N8vIjSrEeuqnBLYBE3j1Q
Pricing Strategy Optimization,"University of Virginia, BCG",4.757442116868797,907,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Price Negotiation, Market Dynamics, Product Lifecycle Management, Revenue Management, Competitive Analysis, Target Market, Global Marketing, Market Share, Consumer Behaviour, Business Strategy, Product Strategy, Marketing Psychology, Marketing, Cost Accounting, Customer Insights, Customer Analysis, Value Propositions, Strategic Marketing, Economics, Demand Planning",/specializations/uva-darden-bcg-pricing-strategy,False,,s12n~JCAQQoDREeaTMBL33MpMiw
IBM Digital Marketing and Growth Hacking,"IBM, SkillUp EdTech",4.470588235294118,17,Beginner,Professional Certificate,THREE_TO_SIX_MONTHS,"Social Media Management, Social Media Content, Social Media Marketing, Social Media, Google Ads, Digital Advertising, Web Analytics and SEO, Online Advertising, Digital Marketing, Social Media Strategy, Social Media Campaigns, Digital Media Strategy, Pay Per Click Advertising, Search Engine Optimization, Content Performance Analysis, Instagram, Email Marketing, Content Marketing, Paid media, Generative AI",/professional-certificates/ibm-digital-marketing-and-growth-hacking,False,,s12n~XZyNPfvcS0KnHrJbtV9f7A
Positive Psychology: Martin E. P. Seligman’s Visionary Science,University of Pennsylvania,4.8533247464176466,6211,Beginner,Course,ONE_TO_FOUR_WEEKS,"Optimism, Personal Development, Resilience, Positive Behavior Support, Psychology, School Psychology, Working With Children, Education and Training, Research, Human Development, Creativity",/learn/positive-psychology-visionary-science,False,,course~JWd4VXqhEeaDmw5QsxT7tQ
Branding: The Creative Journey,IE Business School,4.622148058252428,1648,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Brand Strategy, Customer experience strategy (CX), Branding, Storytelling, Production Planning, Logo Design, Brand Management, Content Marketing, Target Audience, Advertising Campaigns, Content Creation, Advertising, Marketing Design, Creative Design, Marketing Communications, Brand Awareness, Proposal Development, Journalism, Creativity, Communication",/specializations/branding-the-creative-journey,False,,s12n~ngnV57djEeiKOw5SJXYV1A
Game Design: Art and Concepts,California Institute of the Arts,4.685756312821771,4079,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Animation and Game Design, Game Design, Animations, Prototyping, Conceptual Design, Video Game Development, Storytelling, Software Design Documents, Ideation, Visualization (Computer Graphics), Storyboarding, Design, Virtual Environment, Art History, Technical Design, Design Elements And Principles, Usability Testing, Creative Design, Design Strategies, Graphic and Visual Design",/specializations/game-design,False,,s12n~oFD8C0eREeWilAqJEgBo2w
Build Dynamic User Interfaces (UI) for Websites,Google,4.788178657395026,3739,Beginner,Course,ONE_TO_FOUR_WEEKS,"Responsive Web Design, User Experience Design, Design Reviews, Wireframing, Usability Testing, User Research, User Centered Design, User Interface (UI) Design, Prototyping, Mockups, User Flows, Information Architecture",/learn/responsive-web-design-adobe-xd,False,,course~YLwdQgp-Eeu0VAqNda9Xjw
Fundamentals of Financial Analysis ,London Business School,4.204081632653061,49,Beginner,Course,ONE_TO_FOUR_WEEKS,"Financial Statement Analysis, Financial Analysis, Financial Statements, Balance Sheet, Financial Reporting, Income Statement, Return On Investment, Accounting, Investments, Cash Flows, Asset Management",/learn/fundamentals-of-financial-analysis,False,,course~2zoj9oPUEe6CAw5QzIAFRQ
Write A Feature Length Screenplay For Film Or Television,Michigan State University,4.615658362989324,281,Beginner,Course,THREE_TO_SIX_MONTHS,"Storyboarding, Writing, Writing and Editing, Storytelling, Peer Review",/learn/write-a-feature-length-screenplay-for-film-or-television,True,,course~2crM6R35EeqABw5uz2mAtw
Fundamentals of Flight mechanics,ISAE-SUPAERO,4.704059040590407,542,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Mechanics, Thermal Management, Mechanical Engineering, Risk Control, Physical Science, Simulations, Applied Mathematics, Systems Of Measurement, Vibrations, Engineering Analysis, Engineering Calculations, Physics, Safety Assurance, Mathematical Modeling, Energy and Utilities, Algebra, Differential Equations, Scientific Visualization",/specializations/flight-mechanics-fundamentals,False,,s12n~FxNjYF2rEeytrA6P1gaieQ
Abnormal Psychology,Wesleyan University,4.80655737704918,671,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Motivational Interviewing, Psychological Evaluations, Mental Health Diseases and Disorders, Mental Health Therapies, Behavioral Health, Mental and Behavioral Health, Psychiatry, Psychotherapy, Clinical Psychology, Behavior Management, Psychosocial Assessments, Mental Health, Cultural Diversity, Psychology, Experimentation, Interpersonal Communications, Stress Management, Learning Theory, Health Disparities, Goal Setting",/specializations/abnormal-psychology,False,,s12n~sOm12fSLEeusDQ6MlgBl-w
Databases and SQL for Data Science with Python,IBM,4.651610564943597,22073,Beginner,Course,ONE_TO_THREE_MONTHS,"SQL, Databases, Stored Procedure, Relational Databases, Database Design, Query Languages, Database Management, Data Analysis, Jupyter, Data Manipulation, Pandas (Python Package), Python Programming, Transaction Processing",/learn/sql-data-science,False,,course~GDQMSxDWEeitFhJL4G-A_g
Microeconomics Principles,University of Illinois Urbana-Champaign,4.764913899138992,3252,Beginner,Specialization,ONE_TO_THREE_MONTHS,"Supply And Demand, Economics, Market Dynamics, Business Economics, Policy Analysis, Business, Behavioral Economics, Business Operations, Economic Development, Price Negotiation, Socioeconomics, Consumer Behaviour, Economics, Policy, and Social Studies, Business Strategy, Market Research, Public Policies, Competitive Analysis, Resource Allocation, Revenue Management, Market Analysis",/specializations/microeconomics-principles,False,,s12n~jOsQN9XgRF-KuQ1XGbUYPw
Introduction to Software Engineering,IBM,4.686845827439887,3535,Beginner,Course,ONE_TO_THREE_MONTHS,"Software Development Life Cycle, Software Architecture, Development Environment, Engineering Software, Software Design, Software Development Tools, Software Engineering, Program Development, Systems Development, Software Documentation, Software Design Patterns, Software Development Methodologies, Unified Modeling Language, Integrated Development Environments, Programming Principles, Application Development, Agile Methodology, Python Programming",/learn/introduction-to-software-engineering,False,,course~FkAMrrwEEey8ogoy0lwspQ
Dino 101: Dinosaur Paleobiology,University of Alberta,4.912347354138399,3685,Beginner,Course,ONE_TO_THREE_MONTHS,"Biology, Physical Science, Life Sciences, Taxonomy, Environment, Scientific Methods, Research, Timelines",/learn/dino101,True,,course~y5G1vZheEeWF6gpQJiw6hQ
Renewable Energy,University of Colorado Boulder,4.768268434134218,1207,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Feasibility Studies, Plant Operations and Management, Project Finance, Electric Power Systems, Electrical Power, Energy and Utilities, Engineering, Facility Operations, Basic Electrical Systems, Thermal Management, Systems Of Measurement, Financial Analysis, Electrical Systems, Market Dynamics, Project Management Life Cycle, Financial Forecasting, Construction Management, Emerging Technologies, Project Management, Environmental Issue",/specializations/renewable-energy,False,,s12n~Am7GPB1SEeuKGg4E-brRrw
"Product Ideation, Design, and Management","University of Maryland, College Park",4.493459302325581,688,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Stakeholder Management, Product Management, Product Development, New Product Development, Wireframing, Financial Statements, Product Design, User Experience Design, Team Leadership, Prototyping, Competitive Analysis, Commercialization, Product Lifecycle Management, Financial Modeling, Value Propositions, Proposal Writing, Innovation, Target Market, Market Opportunities, Ideation",/specializations/product-ideation-design-and-management,False,,s12n~m5Vok4d3EeuFWg5UspyOyw
Professionalism in Allied Health,MedCerts,4.78818998716303,779,Beginner,Course,ONE_TO_THREE_MONTHS,"Healthcare Ethics, Conflict Management, Cultural Responsiveness, Patient Education And Counseling, Cultural Diversity, Cultural Sensitivity, Professionalism, Professional Development, Time Management, Emotional Intelligence, Teamwork, Interpersonal Communications, Conscientiousness, Communication, Trustworthiness, Compassion, Empathy, Ethical Standards And Conduct, Medical Privacy, Medical Office Procedures",/learn/professionalism-allied-health,False,,course~rFJEh7nyEe2oxw5qVgw_VQ
Investment and Portfolio Management,Rice University,4.509136468774095,2594,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Portfolio Management, Financial Market, Investments, Securities (Finance), Financial Systems, Securities Trading, Asset Management, Behavioral Economics, Capital Markets, Investment Management, Equities, Performance Measurement, Wealth Management, Finance, Financial Services, Performance Analysis, Risk Management, Return On Investment, Market Liquidity, Derivatives",/specializations/investment-portolio-management,False,,s12n~3chNALu-EeWxahI1i_zTqQ
Responsible AI: Applying AI Principles with Google Cloud,Google Cloud,4.572948328267477,658,Beginner,Course,ONE_TO_THREE_MONTHS,"Data Ethics, Business Ethics, Accountability, Compliance Training, Ethical Standards And Conduct, Google Cloud Platform, Artificial Intelligence and Machine Learning (AI/ML), Governance, Decision Making, Corporate Strategy",/learn/responsible-ai-applying-ai-principles-with-google-cloud,False,,course~ksw42TxYEe6M6ArdAkKxFQ
Applied Data Science with R,IBM,4.539123242349049,1209,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Data Storytelling, Interactive Data Visualization, Data Visualization Software, Shiny (R Package), Data Visualization, Data Wrangling, Dashboard, Exploratory Data Analysis, Relational Databases, Data Analysis, Ggplot2, Database Design, Data Presentation, SQL, Plot (Graphics), Leaflet (Software), Data Transformation, Data Manipulation, Web Scraping, R Programming",/specializations/applied-data-science-r,False,,s12n~rHB3CJbpEeuYEBKGpndRbw
Investment Management with Python and Machine Learning,EDHEC Business School,4.5988208871420575,1781,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Investment Management, Portfolio Management, Text Mining, Asset Management, Network Analysis, Data Visualization Software, Machine Learning Methods, Financial Data, Unstructured Data, Predictive Modeling, Web Scraping, Machine Learning, Advanced Analytics, Financial Statements, Applied Machine Learning, Financial Market, Financial Modeling, Return On Investment, Risk Analysis, Risk Management",/specializations/investment-management-python-machine-learning,False,,s12n~gT9jkZzHEeiUDgozxArl9A
Software Design and Architecture,University of Alberta,4.629187817258888,3940,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Software Architecture, Model View Controller, Unified Modeling Language, Object Oriented Design, Service Oriented Architecture, API Design, Systems Architecture, Web Services, Software Design Patterns, Software Design, Simple Object Access Protocol (SOAP), Microservices, Restful API, Software Design Documents, Software Visualization, Code Review, Solution Architecture, Software Systems, Object Oriented Programming (OOP), Java",/specializations/software-design-architecture,False,,s12n~hESW_nCIEeeXkArE6jxxNg
Satisfaction Guaranteed: Develop Customer Loyalty Online,Google,4.822041720509507,5417,Beginner,Course,ONE_TO_FOUR_WEEKS,"Customer Retention, Loyalty Programs, E-Commerce, Customer Relationship Management, Customer Service, Marketing, Digital Marketing, Web Analytics, Data-Driven Decision-Making, Marketing Analytics, Performance Analysis, Customer Insights, Business Metrics",/learn/satisfaction-guaranteed,False,,course~UK7yonsIEey1tgpUmO8AYQ
Understanding Clinical Research: Behind the Statistics,University of Cape Town,4.786050373650705,3613,Beginner,Course,ONE_TO_THREE_MONTHS,"Biostatistics, Statistical Methods, Statistical Hypothesis Testing, Probability & Statistics, Clinical Research, Statistical Analysis, Quantitative Research, Statistics, Descriptive Statistics, Statistical Inference, Data Collection, Probability",/learn/clinical-research,True,,course~sQB40x47EeWS6wrbVw_uEw
Statistical Analysis with R for Public Health,Imperial College London,4.696254312469198,2029,Beginner,Specialization,THREE_TO_SIX_MONTHS,"Analytical Skills, Correlation Analysis, Regression Analysis, Sampling (Statistics), Statistical Hypothesis Testing, Data Literacy, Data Analysis, R Programming, Descriptive Statistics, Statistical Software, Biostatistics, Exploratory Data Analysis, Statistical Analysis, Statistical Programming, Statistics, Statistical Methods, Public Health, Probability & Statistics, Epidemiology, Statistical Modeling",/specializations/statistical-analysis-r-public-health,False,,s12n~9GJm7lUPEeisFQ4yhHotIA
